titleType,primaryTitle,startYear,genres,averageRating,numVotes,Profile Name,Duration,Country,Hour,Day,Month,Year,Device Category
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.6102777777777778,TH (Thailand),13,10,1,2023,Set Top Boxes
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.3308333333333333,TH (Thailand),14,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.17,TH (Thailand),14,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.5394444444444444,TH (Thailand),13,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.1619444444444444,TH (Thailand),13,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.485,TH (Thailand),10,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.4538888888888889,TH (Thailand),9,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.4816666666666667,TH (Thailand),8,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.1175,TH (Thailand),8,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Home,0.3263888888888889,TH (Thailand),7,20,12,2020,Smart TVs
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.43,US (United States),7,3,11,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.3313888888888889,US (United States),7,3,11,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.4866666666666667,US (United States),6,3,11,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.4263888888888889,US (United States),6,3,11,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.2852777777777778,US (United States),4,3,11,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.2777777777777778,US (United States),4,3,11,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.1138888888888888,US (United States),3,31,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.1861111111111111,US (United States),2,31,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.2908333333333333,US (United States),2,28,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.3883333333333333,US (United States),1,28,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.1930555555555555,US (United States),20,26,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.3736111111111111,US (United States),20,26,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.33,US (United States),19,26,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.3558333333333333,US (United States),0,26,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.1133333333333333,US (United States),0,26,10,2022,Web Browsers
tvSeries,Mismatched,2020,"Comedy,Drama,Romance",5.9,5987,Pranav,0.1119444444444444,TH (Thailand),14,14,8,2021,Web Browsers
movie,Miss Americana,2020,"Biography,Documentary,Drama",7.4,24405,Home,0.3858333333333333,TH (Thailand),14,27,12,2020,Smart TVs
movie,Miss Americana,2020,"Biography,Documentary,Drama",7.4,24405,Home,0.1261111111111111,TH (Thailand),12,31,1,2020,Smart TVs
movie,Miss India,2020,Drama,3.6,2285,Home,2.0841666666666665,TH (Thailand),9,8,6,2022,Set Top Boxes
movie,Miss India,2020,Drama,3.6,2285,Home,0.1341666666666666,TH (Thailand),9,8,6,2022,Set Top Boxes
movie,Miss India,2020,Drama,3.6,2285,Home,1.8927777777777777,TH (Thailand),12,8,11,2020,Smart TVs
movie,Miss India,2020,Drama,3.6,2285,Home,0.1136111111111111,TH (Thailand),12,8,11,2020,Smart TVs
movie,Miss India,2020,Drama,3.6,2285,Home,0.1263888888888888,TH (Thailand),11,8,11,2020,Smart TVs
movie,Miss India,2020,Drama,3.6,2285,Home,0.7125,TH (Thailand),10,8,11,2020,Smart TVs
tvEpisode,Mission,2013,"Action,Drama,War",7.8,300,Home,2.0769444444444445,TH (Thailand),14,11,8,2017,Smart TVs
movie,Mission Majnu,2023,"Action,Drama,History",7.0,43937,Home,1.044166666666667,TH (Thailand),14,22,1,2023,Set Top Boxes
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.2652777777777778,US (United States),8,26,4,2023,Apple Mobile Devices
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.3375,US (United States),8,26,4,2023,Apple Mobile Devices
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.2661111111111111,US (United States),8,26,4,2023,Apple Mobile Devices
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.1369444444444444,US (United States),17,25,4,2023,Web Browsers
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.3558333333333333,US (United States),8,25,4,2023,Web Browsers
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.4247222222222222,US (United States),8,25,4,2023,Web Browsers
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.32,US (United States),7,25,4,2023,Web Browsers
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.3952777777777778,US (United States),7,25,4,2023,Web Browsers
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.2944444444444444,US (United States),7,25,4,2023,Web Browsers
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.3211111111111111,US (United States),6,25,4,2023,Web Browsers
tvSeries,Mo,2022,"Comedy,Drama",7.6,9079,Pranav,0.3033333333333333,US (United States),6,25,4,2023,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Home,0.1111111111111111,TH (Thailand),14,13,5,2021,Smart TVs
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Home,0.3830555555555555,TH (Thailand),14,13,5,2021,Smart TVs
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Pranav,0.3594444444444444,TH (Thailand),10,28,2,2020,Smart TVs
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Pranav,0.1705555555555555,TH (Thailand),11,11,8,2018,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3755555555555555,TH (Thailand),5,24,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2941666666666667,TH (Thailand),4,24,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3038888888888889,TH (Thailand),9,23,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3652777777777777,TH (Thailand),4,23,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3194444444444444,TH (Thailand),17,22,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1944444444444444,TH (Thailand),14,22,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.0972222222222222,TH (Thailand),14,22,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3444444444444444,TH (Thailand),4,22,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3588888888888888,TH (Thailand),17,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3522222222222222,TH (Thailand),17,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3583333333333333,TH (Thailand),16,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1625,CA (Canada),13,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1616666666666666,CA (Canada),8,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1841666666666666,CA (Canada),8,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1738888888888889,CA (Canada),4,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3569444444444444,CA (Canada),4,21,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3352777777777778,CA (Canada),18,20,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.355,CA (Canada),18,20,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2919444444444444,TH (Thailand),9,20,1,2021,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3597222222222222,CA (Canada),5,20,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1038888888888888,CA (Canada),5,20,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2561111111111111,CA (Canada),13,19,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2827777777777778,CA (Canada),8,19,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.0861111111111111,CA (Canada),8,19,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3591666666666667,CA (Canada),6,19,1,2021,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2411111111111111,TH (Thailand),4,18,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3422222222222222,TH (Thailand),3,18,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2497222222222222,TH (Thailand),14,17,1,2021,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3144444444444444,TH (Thailand),14,16,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1019444444444444,TH (Thailand),14,16,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2916666666666667,TH (Thailand),9,16,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3527777777777778,TH (Thailand),4,16,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3077777777777777,TH (Thailand),18,15,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.355,TH (Thailand),18,15,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2897222222222222,TH (Thailand),18,15,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3536111111111111,TH (Thailand),9,15,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3122222222222222,TH (Thailand),9,15,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3552777777777778,TH (Thailand),4,15,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3211111111111111,TH (Thailand),16,14,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3011111111111111,TH (Thailand),5,14,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1505555555555555,TH (Thailand),13,13,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1886111111111111,TH (Thailand),8,13,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1258333333333333,TH (Thailand),8,13,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2894444444444444,TH (Thailand),5,13,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3494444444444444,TH (Thailand),5,13,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1513888888888888,TH (Thailand),5,13,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1358333333333333,TH (Thailand),13,12,1,2021,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2305555555555555,TH (Thailand),9,12,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2394444444444444,TH (Thailand),7,10,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3219444444444444,TH (Thailand),4,10,1,2021,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2836111111111111,TH (Thailand),8,8,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3266666666666666,TH (Thailand),4,8,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1547222222222222,TH (Thailand),4,8,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1877777777777777,TH (Thailand),13,7,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3611111111111111,TH (Thailand),10,7,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3588888888888888,TH (Thailand),6,7,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1311111111111111,TH (Thailand),6,7,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2263888888888889,TH (Thailand),12,6,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1244444444444444,TH (Thailand),12,6,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2308333333333333,TH (Thailand),8,6,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1969444444444444,TH (Thailand),13,5,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.15,TH (Thailand),8,5,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.14,TH (Thailand),8,5,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2216666666666666,TH (Thailand),3,5,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3330555555555555,TH (Thailand),3,5,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3444444444444444,TH (Thailand),5,4,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2919444444444444,TH (Thailand),4,4,1,2021,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1252777777777777,TH (Thailand),13,3,1,2021,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2313888888888889,TH (Thailand),13,28,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1997222222222222,TH (Thailand),13,28,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.345,TH (Thailand),4,28,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3583333333333333,TH (Thailand),4,28,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3447222222222222,TH (Thailand),7,27,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2844444444444444,TH (Thailand),9,26,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3713888888888889,TH (Thailand),6,26,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.275,TH (Thailand),4,26,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.11,TH (Thailand),12,25,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2397222222222222,TH (Thailand),14,24,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3230555555555555,TH (Thailand),8,24,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2402777777777777,TH (Thailand),8,24,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.0855555555555555,TH (Thailand),14,23,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3511111111111111,TH (Thailand),8,22,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3161111111111111,TH (Thailand),5,22,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1855555555555555,TH (Thailand),13,21,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1708333333333333,TH (Thailand),13,21,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2594444444444444,TH (Thailand),7,21,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3580555555555555,TH (Thailand),4,21,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2986111111111111,TH (Thailand),4,21,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3330555555555555,TH (Thailand),16,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1611111111111111,TH (Thailand),16,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1738888888888889,TH (Thailand),9,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3613888888888888,TH (Thailand),8,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3377777777777778,TH (Thailand),5,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.0877777777777777,TH (Thailand),5,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2727777777777778,TH (Thailand),4,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2041666666666666,TH (Thailand),4,20,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1588888888888888,TH (Thailand),4,19,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3255555555555555,TH (Thailand),4,19,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3533333333333333,TH (Thailand),14,18,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3508333333333333,TH (Thailand),9,18,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3005555555555556,TH (Thailand),16,17,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3327777777777778,TH (Thailand),13,17,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3033333333333333,TH (Thailand),7,17,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3391666666666666,TH (Thailand),4,17,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3569444444444444,TH (Thailand),16,16,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2119444444444444,TH (Thailand),15,16,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3291666666666666,TH (Thailand),15,16,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2613888888888889,TH (Thailand),15,16,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.0983333333333333,TH (Thailand),12,16,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3633333333333333,TH (Thailand),12,16,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2,TH (Thailand),4,16,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1791666666666666,TH (Thailand),4,16,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3575,TH (Thailand),4,16,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2463888888888888,TH (Thailand),3,16,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1005555555555555,TH (Thailand),15,15,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1361111111111111,TH (Thailand),15,15,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2216666666666666,TH (Thailand),12,15,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3341666666666666,TH (Thailand),3,15,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2977777777777777,TH (Thailand),17,14,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3616666666666667,TH (Thailand),14,14,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3280555555555555,TH (Thailand),11,14,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3616666666666667,TH (Thailand),7,13,12,2020,Web Browsers
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3625,TH (Thailand),3,12,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3491666666666667,TH (Thailand),14,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3269444444444444,TH (Thailand),13,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2111111111111111,TH (Thailand),13,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1494444444444444,TH (Thailand),13,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3616666666666667,TH (Thailand),12,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3425,TH (Thailand),6,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3130555555555555,TH (Thailand),4,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3561111111111111,TH (Thailand),3,11,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3369444444444444,TH (Thailand),15,10,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1072222222222222,TH (Thailand),15,10,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.1997222222222222,TH (Thailand),4,10,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3405555555555555,TH (Thailand),16,9,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.3113888888888889,TH (Thailand),15,9,12,2020,Apple Mobile Devices
tvSeries,Modern Family,2009,"Comedy,Drama,Romance",8.5,476617,Priya,0.2294444444444444,TH (Thailand),13,9,12,2020,Apple Mobile Devices
